Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-April-2021,97.00,101.40,96.15,98.85,99.600804470729988944,4388724,20489,437120441.00,1436196,32.72,5.25,1.85
29-April-2021,98.90,100.20,97.45,97.70,98.602410076181365719,3606525,16428,355612057.00,905058,25.10,2.75,-1.20
28-April-2021,98.90,99.10,97.70,98.00,98.388129096917492821,1476720,5693,145291718.00,319739,21.65,1.40,-0.90
27-April-2021,97.45,98.55,96.60,98.00,97.566520469542525156,1285251,4668,125397468.00,200561,15.60,1.95,0.55
26-April-2021,95.75,97.05,95.50,96.30,96.233804628809301309,1235955,4822,118940652.00,212213,17.17,1.55,0.55
23-April-2021,94.20,96.85,93.40,95.65,95.623568003740375567,3738662,14516,357504200.00,1083378,28.98,3.45,1.45
22-April-2021,93.30,94.95,92.55,94.30,94.030925305589727686,1467245,5512,137966405.00,213605,14.56,2.40,1.00
20-April-2021,95.60,96.00,92.30,93.50,94.297557741664275879,1805542,6309,170258201.00,339194,18.79,3.70,-2.10
19-April-2021,93.30,94.95,91.80,93.55,93.713995700832620965,2443729,8826,229011609.00,360491,14.75,3.15,0.25
16-April-2021,95.20,97.95,94.05,97.15,96.437085393579447125,2387053,8087,230200434.00,392718,16.45,3.90,1.95
15-April-2021,95.00,96.70,93.30,94.05,94.449579869154821649,2257630,8094,213232205.00,365296,16.18,3.40,-0.95
13-April-2021,92.75,96.30,91.60,95.80,94.462168237996555885,5018997,14943,474105339.00,616631,12.29,4.70,3.05
12-April-2021,101.40,101.40,89.95,92.20,94.286483470954693881,7940870,30715,748716708.00,1909067,24.04,11.45,-9.20
9-April-2021,105.65,106.15,103.05,104.05,104.617129561926685134,1901006,6674,198877791.00,283284,14.90,3.10,-1.60
8-April-2021,105.00,106.70,104.20,104.90,105.550274350110999926,2071623,6064,218660376.00,300546,14.51,2.50,-0.10
7-April-2021,104.10,105.60,101.75,104.10,104.697396661735400054,1889305,6780,197805315.00,345095,18.27,3.85,0.00
6-April-2021,103.60,107.25,102.35,104.65,105.022367891765577612,3336166,9318,350372053.00,362535,10.87,4.90,1.05
5-April-2021,105.30,105.50,100.50,103.35,102.948755697689770230,3158517,10253,325165395.00,476179,15.08,5.00,-1.95
1-April-2021,104.20,105.50,103.45,105.05,104.560857558124455999,1927846,5346,201577231.00,271485,14.08,2.05,0.85
31-March-2021,103.50,105.80,102.80,103.20,104.352060566943745404,2071493,7975,216164563.00,319856,15.44,3.00,-0.30
30-March-2021,105.40,105.45,102.80,103.50,103.875721771731798936,2625657,7700,272742016.00,467108,17.79,2.65,-1.90
26-March-2021,100.55,104.30,100.10,103.45,102.227827082672243722,4427665,12217,452630572.00,599537,13.54,4.20,2.90
25-March-2021,101.40,102.25,96.55,98.60,98.857357648645272214,4314483,16688,426518389.00,809010,18.75,5.70,-2.80
24-March-2021,103.30,105.65,100.80,101.25,103.286945698931243225,3384961,9869,349622283.00,586202,17.32,4.85,-2.05
23-March-2021,105.00,106.00,104.00,104.35,105.020463487404531533,2786915,7911,292683105.00,413204,14.83,2.00,-0.65
22-March-2021,105.25,106.50,103.80,104.75,105.252584785883952246,6602868,27796,694968924.00,1411590,21.38,2.70,-0.50
19-March-2021,100.30,104.75,96.30,104.20,100.589283075597609187,6388456,20905,642610209.00,695139,10.88,8.45,3.90
18-March-2021,105.00,106.55,96.00,100.50,101.937820869031524993,10610248,51172,1081585560.00,1916094,18.06,10.55,-4.50
17-March-2021,109.85,110.55,102.50,103.40,106.673536863047676116,3127373,13726,333607939.00,699762,22.38,8.05,-6.45
16-March-2021,112.15,112.40,109.15,109.65,110.401961594902107324,4329946,20509,478034532.00,782335,18.07,3.25,-2.50
15-March-2021,114.95,114.95,108.00,111.55,110.642782531379995576,7180052,23213,794420932.00,1326853,18.48,6.95,-3.40
12-March-2021,108.70,114.45,107.00,113.25,112.280025754323134730,14264013,58623,1601563747.00,4153741,29.12,7.45,4.55
10-March-2021,109.00,109.30,105.85,107.40,107.265110445763663709,3718024,17015,398814255.00,734844,19.76,3.45,-1.60
9-March-2021,110.20,110.70,104.70,107.05,107.032112175144722256,7014816,24721,750810573.00,1151666,16.42,6.00,-3.15
8-March-2021,109.00,111.90,108.25,109.05,109.909938984982277038,3397852,13711,373457706.00,657193,19.34,3.65,0.05
5-March-2021,111.00,111.00,104.00,107.30,107.360550753353074377,7715904,39194,828383703.00,1681333,21.79,7.00,-3.70
4-March-2021,104.60,114.00,102.80,109.35,109.554850623858598905,9239193,29952,1012198409.00,1408650,15.25,11.20,4.75
3-March-2021,104.75,105.50,102.50,105.25,104.088747685531563776,6809879,33606,708831777.00,1805263,26.51,3.00,0.50
2-March-2021,100.45,100.80,98.00,100.40,99.447496968473178255,3783572,11407,376266765.00,651463,17.22,2.80,-0.05
1-March-2021,97.00,99.55,95.65,97.80,97.535348385941650980,4133060,11742,403119447.00,497069,12.03,3.90,0.80
26-February-2021,95.00,96.45,93.00,95.10,94.799276159153008665,6827744,22338,647265189.00,2698685,39.53,3.45,0.10
25-February-2021,94.70,97.60,94.45,96.05,96.191789278069966354,6679096,16300,642474195.00,1561336,23.38,3.15,1.35
24-February-2021,92.90,94.50,89.10,93.90,92.781672360746583213,5910232,20536,548361209.00,2505669,42.40,5.40,1.00
23-February-2021,90.05,93.30,89.80,92.00,91.618771205980710906,3443604,7781,315498767.00,533214,15.48,3.50,1.95
22-February-2021,91.00,92.50,89.00,90.00,90.675006589546190804,3657308,18651,331626427.00,1118061,30.57,3.50,-1.00
19-February-2021,93.15,94.85,89.40,91.15,91.664663597110339020,10151087,13407,930495975.00,988461,9.74,5.45,-2.00
18-February-2021,92.00,94.05,90.30,93.10,91.980913380681712709,2424159,7030,222976359.00,369063,15.22,3.75,1.10
17-February-2021,90.55,92.45,89.90,91.10,91.008538127836149604,3605240,10123,328107622.00,522441,14.49,2.55,0.55
16-February-2021,87.40,91.00,86.65,90.25,88.576172150671309789,2508082,6974,222156303.00,518876,20.69,4.35,2.85
15-February-2021,88.20,88.90,86.35,86.65,87.510492801041364327,1364364,5467,119396166.00,287641,21.08,2.55,-1.55
12-February-2021,87.80,88.40,86.05,87.30,87.278632082466289635,1018307,3388,88876442.00,223036,21.90,2.35,-0.50
11-February-2021,88.50,89.25,87.50,87.75,88.078788833777610087,1834067,8603,161542400.00,529880,28.89,1.75,-0.75
10-February-2021,88.25,89.95,86.45,88.20,87.908187888569178350,2502611,6848,219999998.00,364736,14.57,3.50,-0.05
9-February-2021,90.05,90.35,86.40,87.15,88.129358762144656351,1736875,6691,153069680.00,520327,29.96,3.95,-2.90
8-February-2021,87.60,91.65,87.60,90.00,90.080598078095355511,3650025,9759,328796435.00,630879,17.28,4.05,2.40
5-February-2021,91.00,91.50,85.00,87.40,87.805891513763502467,7665636,36614,673088003.00,1977996,25.80,6.50,-3.60
4-February-2021,85.20,90.60,84.55,89.65,88.376613116757520287,5313859,17409,469620861.00,905613,17.04,6.05,4.45
3-February-2021,84.05,85.45,82.20,84.20,84.229723495426921340,4255011,17039,358398400.00,1247547,29.32,3.25,0.15
2-February-2021,82.40,84.10,79.70,83.60,81.736261103504040435,2404196,8287,196509992.00,447254,18.60,4.40,1.20
1-February-2021,76.90,81.15,74.50,79.85,76.681355679057957913,2544260,6904,195097306.00,405484,15.94,6.65,2.95
29-January-2021,78.30,78.80,74.90,75.40,76.687153336434274036,2622860,12835,201139667.00,604806,23.06,3.90,-2.90
28-January-2021,75.40,77.85,74.50,77.20,76.553884206746647038,3071837,6518,235161054.00,306358,9.97,3.35,1.80
27-January-2021,80.70,80.70,75.65,75.95,77.270981566817402540,1603467,6614,123901469.00,465225,29.01,5.05,-4.75
25-January-2021,84.90,84.90,78.00,79.20,79.922926184550648981,2619411,9604,209350992.00,468988,17.90,6.90,-5.70
22-January-2021,83.00,83.00,77.95,79.35,79.872788432356791749,2362521,7964,188701140.00,449674,19.03,5.05,-3.65
21-January-2021,85.45,85.70,82.30,82.95,84.051219107584543494,1072998,3678,90186790.00,297305,27.71,3.40,-2.50
20-January-2021,85.80,86.45,84.15,84.75,85.045259845170763414,1710788,7864,145494410.00,606275,35.44,2.30,-1.05
19-January-2021,83.00,85.70,82.55,85.45,84.330416351349704331,2707593,9427,228332445.00,903296,33.36,3.15,2.45
18-January-2021,85.45,85.75,81.00,82.15,82.749456324755346139,2063732,6253,170772701.00,363220,17.60,4.75,-3.30
15-January-2021,86.40,87.95,84.35,85.50,86.471847880164929711,3137579,13120,271312254.00,784366,25.00,3.60,-0.90
14-January-2021,85.85,87.10,84.95,85.95,85.984557806818657963,1718344,7541,147751049.00,516170,30.04,2.15,0.10
13-January-2021,87.20,87.70,83.80,85.85,85.954502457176157600,3606986,14819,310036687.00,889199,24.65,3.90,-1.35
12-January-2021,83.30,87.30,82.70,86.05,85.658361751553380390,3841139,15847,329025674.00,1228983,32.00,4.60,2.75
11-January-2021,83.30,84.10,82.15,83.30,83.114933041331043769,2169846,9347,180346605.00,797941,36.77,1.95,0.00
8-January-2021,84.50,84.60,82.65,83.05,83.374804029937643971,2370260,5717,197619963.00,543363,22.92,1.95,-1.45
7-January-2021,83.10,83.60,81.50,81.85,82.375970051783923988,2718025,10313,223899946.00,662616,24.38,2.10,-1.25
6-January-2021,82.45,83.45,80.80,82.45,82.382103035014116997,3382093,11924,278623934.00,804256,23.78,2.65,0.00
5-January-2021,77.60,82.20,77.60,81.15,79.993057007742289833,4762932,12963,381001491.00,1110249,23.31,4.60,3.55
4-January-2021,77.60,79.60,77.60,79.25,78.756176785353981593,2314513,9017,182282195.00,1042482,45.04,2.00,1.65
1-January-2021,75.90,77.70,75.80,77.35,76.804270560518542436,1672380,6164,128445926.00,684013,40.90,1.90,1.45
31-December-2020,75.60,76.45,75.35,75.65,75.792135934485564857,702868,2729,53271867.00,129002,18.35,1.10,0.05
30-December-2020,77.20,77.20,75.25,75.75,75.823240141993073735,1291894,6394,97955589.00,375058,29.03,1.95,-1.45
29-December-2020,78.00,79.00,76.25,76.55,77.410410130275462451,2133249,9399,165135680.00,668043,31.32,2.75,-1.45
28-December-2020,75.45,77.95,75.20,77.20,76.768524149054446944,1532648,5149,117659125.00,392733,25.62,2.75,1.75
24-December-2020,74.55,75.60,74.25,74.40,74.922193123649599048,1724025,7116,129167734.00,656559,38.08,1.35,-0.15
23-December-2020,73.00,74.40,71.55,74.15,73.214842686489545572,980685,4395,71800698.00,412954,42.11,2.85,1.15
22-December-2020,68.00,71.90,66.70,71.60,69.553906471325400111,3625177,16166,252145222.00,1051616,29.01,5.20,3.60
21-December-2020,76.00,76.00,66.40,69.10,71.441660841530388551,4876853,20547,348410478.00,1172652,24.05,9.60,-6.90
18-December-2020,75.25,76.45,73.60,76.15,75.121914383326970328,2553825,6922,191848223.00,804197,31.49,2.85,0.90
17-December-2020,76.45,76.70,74.70,75.20,75.985891738560047262,1841616,2893,139936834.00,425015,23.08,2.00,-1.25
16-December-2020,75.45,76.50,74.65,76.15,75.783232305618722691,2098929,3914,159063624.00,491547,23.42,1.85,0.70
15-December-2020,73.45,75.40,72.55,75.15,73.899527318179214802,2968170,8550,219346360.00,1228935,41.40,2.85,1.70
14-December-2020,73.20,74.10,72.85,73.45,73.309059279151162870,1448570,2636,106193304.00,452341,31.23,1.25,0.25
11-December-2020,73.45,74.10,72.20,72.80,73.189814359124231916,2306227,3988,168792326.00,431044,18.69,1.90,-0.65
10-December-2020,72.70,73.45,71.00,72.60,72.179802993417786304,3001118,9034,216620106.00,556698,18.55,2.45,-0.10
9-December-2020,72.90,75.00,71.95,73.15,73.443741825292861451,6022387,15372,442306636.00,1948893,32.36,3.05,0.25
8-December-2020,73.20,73.20,70.25,72.05,71.578606146060158542,2918455,5668,208898941.00,563666,19.31,2.95,-1.15
7-December-2020,72.90,73.35,71.20,71.60,72.263409367950612857,3134581,11380,226515510.00,986965,31.49,2.15,-1.30
4-December-2020,71.50,73.60,69.40,71.65,71.802706783167445451,4811985,13856,345513548.00,1092958,22.71,4.20,0.15
3-December-2020,68.50,69.65,67.60,69.20,68.562784155992318466,2601564,9597,178370471.00,898462,34.54,2.05,0.70
2-December-2020,69.15,69.70,66.75,67.95,68.147615539784982398,3092398,5389,210739550.00,526514,17.03,2.95,-1.20
1-December-2020,65.45,69.35,65.00,68.75,67.535532573872413609,3942270,14555,266243304.00,1520835,38.58,4.35,3.30
27-November-2020,63.35,65.25,62.40,64.95,63.842880648873874544,2014074,5747,128584286.00,484783,24.07,2.85,1.60
26-November-2020,62.20,62.70,61.15,62.35,61.893904491040015410,2647605,6389,163870611.00,1208897,45.66,1.55,0.15
25-November-2020,60.55,63.85,60.30,61.50,62.175272259091809438,6240012,16446,387974445.00,2628671,42.13,3.55,0.95
24-November-2020,59.65,60.15,58.40,59.95,59.311215037745469750,1449313,4444,85960515.00,442306,30.52,1.75,0.30
23-November-2020,58.55,59.70,57.85,58.85,58.692660374784280027,1671148,4017,98084122.00,461442,27.61,1.85,0.30
20-November-2020,59.30,59.85,56.70,58.10,58.427126191472188333,1831138,5021,106988131.00,447058,24.41,3.15,-1.20
19-November-2020,60.55,61.45,58.80,59.20,60.065645320022167745,2028172,6264,121823460.00,628756,31.00,2.65,-1.35
18-November-2020,57.90,61.20,57.80,60.65,59.825483923615102892,3896896,10345,233133689.00,1867154,47.91,3.40,2.75
17-November-2020,56.00,58.15,55.95,57.65,57.119609802663961934,2145376,5520,122543040.00,796513,37.13,2.20,1.65
14-November-2020,55.80,56.25,55.65,56.00,55.911327994661327994,131868,698,7372915.00,72472,54.96,0.60,0.20
13-November-2020,55.25,55.75,54.60,55.25,55.103210639853186997,1564984,1755,86235643.00,776230,49.60,1.15,0.00
12-November-2020,57.25,57.50,55.30,55.50,56.093187296168997661,2082301,4011,116802900.00,1206337,57.93,2.20,-1.75
11-November-2020,57.65,58.50,56.70,57.30,57.511183721703164814,3384875,4857,194668168.00,1681674,49.68,1.80,-0.35
10-November-2020,55.50,57.00,55.20,56.65,56.256115140759218730,4117812,6535,231652106.00,2787400,67.69,1.80,1.15
9-November-2020,55.50,55.55,54.00,54.95,54.880793423404986504,1035916,1644,56851892.00,388319,37.49,1.55,-0.55
6-November-2020,55.10,56.75,54.50,54.65,55.362253352050589068,3048880,5100,168792867.00,2081415,68.27,2.25,-0.45
5-November-2020,53.50,55.80,53.50,55.35,54.328198470559018956,1715398,2643,93194483.00,253277,14.76,2.30,1.85
4-November-2020,53.65,53.95,52.35,53.25,53.380167523920859874,994843,1208,53104886.00,206664,20.77,1.60,-0.40
3-November-2020,52.95,53.85,52.70,53.60,53.404792165122043394,743547,1942,39708973.00,326680,43.94,1.15,0.65
2-November-2020,52.90,52.90,52.05,52.65,52.389400696736564027,327814,637,17173979.00,36678,11.19,0.85,-0.25
30-October-2020,52.55,52.90,51.65,52.15,52.300349173957671440,654688,2621,34240411.00,174593,26.67,1.25,-0.40
29-October-2020,52.00,53.10,51.65,52.15,52.370883113592153413,1073384,3212,56214068.00,223043,20.78,1.45,0.15
28-October-2020,54.40,54.40,52.95,53.10,53.360466268784464623,1079549,1578,57605238.00,503261,46.62,1.45,-1.30
27-October-2020,54.45,54.45,53.05,53.70,53.535903240241109736,835802,1234,44745415.00,363051,43.44,1.40,-0.75
26-October-2020,55.25,55.65,53.00,53.85,54.510651426695379884,1693529,3571,92315369.00,1062298,62.73,2.65,-1.40
23-October-2020,55.75,55.75,54.70,55.25,55.297234373060619623,531742,1249,29403862.00,102480,19.27,1.05,-0.50
22-October-2020,53.10,55.50,53.10,55.05,54.130412710209512763,1065663,2366,57684778.00,297409,27.91,2.40,1.95
21-October-2020,55.10,55.30,53.25,54.00,54.310715768678253558,387737,1034,21058274.00,82242,21.21,2.05,-1.10
20-October-2020,54.95,56.10,54.55,54.70,55.234274160192351244,737401,1268,40729809.00,113972,15.46,1.55,-0.25
19-October-2020,54.90,55.55,53.90,55.15,54.736972843939363026,1176312,2970,64387758.00,242356,20.60,1.65,0.25
16-October-2020,53.30,54.60,52.35,54.15,53.889956207825134604,1872709,3763,100920206.00,577300,30.83,2.25,0.85
15-October-2020,53.60,54.75,52.70,52.95,53.947371742177986827,1172716,1970,63264946.00,600703,51.22,2.05,-0.65
14-October-2020,54.40,54.40,52.25,52.90,52.923125799443407037,360407,1522,19073865.00,81789,22.69,2.15,-1.50
13-October-2020,52.90,55.05,52.60,54.05,53.949986699916874480,601500,1313,32450917.00,90439,15.04,2.45,1.15
12-October-2020,54.45,55.05,52.65,52.85,53.610709864776455194,849852,3156,45561169.00,195210,22.97,2.40,-1.60
9-October-2020,55.25,55.45,54.25,54.45,54.731786735205265825,357171,844,19548607.00,74680,20.91,1.20,-0.80
8-October-2020,56.10,56.40,53.80,54.95,54.969388150418402837,929248,3322,51080194.00,265187,28.54,2.60,-1.15
7-October-2020,54.95,56.90,54.45,56.15,56.041093597059752516,895979,2276,50211643.00,156297,17.44,2.45,1.20
6-October-2020,54.40,54.70,53.85,54.55,54.392160143072119088,1195481,2703,65024794.00,589732,49.33,0.85,0.15
5-October-2020,54.45,55.15,53.60,53.85,54.338021088741549836,893178,2772,48533525.00,178795,20.02,1.55,-0.60
1-October-2020,53.50,54.65,53.50,54.45,54.137686716168274600,691156,1154,37417587.00,74106,10.72,1.15,0.95
30-September-2020,54.00,54.00,53.00,53.15,53.441387306655056899,661512,2368,35352119.00,214199,32.38,1.00,-0.85
29-September-2020,54.15,54.70,53.20,54.00,54.050522235435561015,1224352,1874,66176865.00,155726,12.72,1.50,-0.15
28-September-2020,53.50,54.60,53.30,54.15,54.034036261724453743,1036189,1690,55989474.00,240635,23.22,1.30,0.65
25-September-2020,50.65,53.35,50.65,53.10,52.109105389550680861,1641083,1918,85515367.00,193798,11.81,2.70,2.45
24-September-2020,52.80,52.95,50.00,50.35,51.322173811859776856,1851991,5700,95048204.00,428471,23.14,2.95,-2.45
23-September-2020,52.00,55.35,51.30,53.55,52.343460529944565812,2998691,4680,156961864.00,535189,17.85,4.05,1.55
22-September-2020,53.00,53.50,50.45,51.55,51.811482085532204286,1935084,3155,100259570.00,273141,14.12,3.05,-1.45
21-September-2020,56.00,56.50,52.50,52.95,54.277784035792441460,914383,2745,49630683.00,216677,23.70,4.00,-3.05
18-September-2020,57.00,57.30,55.85,56.15,56.580413906452356721,576797,1402,32635413.00,151732,26.31,1.45,-0.85
17-September-2020,57.50,58.15,56.40,56.70,57.050052447395077410,1888559,4669,107742390.00,549141,29.08,1.75,-0.80
16-September-2020,58.20,58.40,56.55,56.85,57.246446804207954503,1211515,1989,69354929.00,272803,22.52,1.85,-1.35
15-September-2020,57.20,58.70,57.15,57.75,57.807908135369909559,749886,1631,43349341.00,86276,11.51,1.55,0.55
14-September-2020,57.00,58.40,56.55,57.10,57.413422046595241685,1684378,4084,96705905.00,336082,19.95,1.85,0.10
11-September-2020,56.00,57.05,54.80,56.70,55.958841654350058869,1077813,1742,60313167.00,165888,15.39,2.25,0.70
10-September-2020,55.85,57.15,54.75,55.45,55.927383502146069237,1054719,2292,58987674.00,153714,14.57,2.40,-0.40
9-September-2020,55.00,56.30,52.50,55.65,54.027292126861059807,1707159,2857,92233178.00,209179,12.25,3.80,0.65
8-September-2020,57.50,58.00,54.75,55.10,56.356714152339457990,944706,2180,53240526.00,175114,18.54,3.25,-2.40
7-September-2020,59.90,59.90,56.15,57.35,57.276562222109067186,1355073,2737,77613923.00,211640,15.62,3.75,-2.55
4-September-2020,59.90,60.30,58.25,58.80,59.297344955544718492,928911,1987,55081956.00,151477,16.31,2.05,-1.10
3-September-2020,61.10,61.60,59.90,60.70,60.645630690156862495,1259192,4028,76364493.00,280743,22.30,1.70,-0.40
2-September-2020,59.95,61.25,58.90,61.00,60.042489813529366100,1107842,1932,66517592.00,170587,15.40,2.35,1.05
1-September-2020,60.00,60.45,58.30,59.50,59.138861693743684986,2995837,3906,177170390.00,1139049,38.02,2.15,-0.50
31-August-2020,61.65,61.75,57.90,58.70,59.329403410515337792,1595536,3831,94662199.00,385955,24.19,3.85,-2.95
28-August-2020,62.45,62.45,60.30,61.15,61.093852210960465120,1014446,2508,61976414.00,270914,26.71,2.15,-1.30
27-August-2020,63.00,63.30,61.40,61.60,62.110156377153808728,2297906,6785,142723301.00,945299,41.14,1.90,-1.40
26-August-2020,60.50,63.25,60.00,62.70,61.221301535572359034,6036316,7763,369551122.00,1313809,21.76,3.25,2.20
25-August-2020,61.80,61.80,59.05,59.95,60.415443531673798967,4528459,4875,273588859.00,1089798,24.07,2.75,-1.85
24-August-2020,62.50,62.70,60.15,60.90,61.549521389489187607,2637113,4493,162313043.00,538325,20.41,2.55,-1.60
21-August-2020,62.85,63.45,61.65,61.90,62.344641920021506957,3957789,10448,246746938.00,930905,23.52,1.80,-0.95
20-August-2020,56.10,62.30,56.10,61.50,60.723891991891867968,6778380,17932,411609615.00,1721605,25.40,6.20,5.40
19-August-2020,56.10,58.20,56.00,56.75,57.355737376530017523,5186787,4787,297491993.00,1338583,25.81,2.20,0.65
18-August-2020,56.25,56.45,54.95,55.60,55.667189442610200317,2036564,2213,113369794.00,587544,28.85,1.50,-0.65
17-August-2020,55.15,56.30,54.95,56.00,55.707851451463352571,1379401,4183,76843466.00,465192,33.72,1.35,0.85
14-August-2020,56.75,57.15,54.55,54.95,55.875849399137129817,1935633,3960,108155138.00,407153,21.03,2.60,-1.80
13-August-2020,55.00,57.85,52.65,56.10,55.765044307906577677,5048986,10914,281556928.00,918131,18.18,5.20,1.10
12-August-2020,52.00,53.60,51.20,52.95,52.565218686577168711,2416815,5750,127040409.00,726199,30.05,2.40,0.95
11-August-2020,52.00,52.55,51.10,51.95,51.804036017353525256,1126457,2114,58355019.00,265407,23.56,1.45,-0.05
10-August-2020,50.45,51.90,49.85,51.45,51.126243649319226732,1623448,2845,83000798.00,450220,27.73,2.05,1.00
7-August-2020,49.80,50.60,49.20,49.65,49.903187625945403908,729979,1824,36428279.00,174322,23.88,1.40,-0.15
6-August-2020,48.90,50.10,48.50,49.40,49.091940606137085410,950940,1580,46683490.00,123361,12.97,1.60,0.50
5-August-2020,49.70,49.90,48.65,48.90,49.189728295362334725,565651,1169,27824219.00,130749,23.11,1.25,-0.80
4-August-2020,49.40,50.40,49.05,49.65,49.887970450551895423,880964,1664,43949506.00,155457,17.65,1.35,0.25
3-August-2020,48.70,49.45,48.40,48.75,48.906911373724833393,512286,1009,25054326.00,89301,17.43,1.05,0.05
31-July-2020,48.00,48.95,47.50,48.70,48.180526732466586498,900609,2943,43391816.00,228182,25.34,1.45,0.70
30-July-2020,50.00,50.20,47.60,48.05,48.803656779666433585,782273,1558,38177783.00,276110,35.30,2.60,-1.95
29-July-2020,49.25,50.35,49.25,49.75,49.868012708331212501,1080551,2993,53884931.00,378977,35.07,1.10,0.50
28-July-2020,49.75,50.45,48.60,49.20,49.693859236385278619,641842,1235,31895606.00,175141,27.29,1.85,-0.55
27-July-2020,48.90,50.35,47.75,49.50,49.338647781888840804,1046769,1869,51646167.00,139195,13.30,2.60,0.60
24-July-2020,50.15,50.40,48.70,48.90,49.228994485824367461,835483,1418,41129988.00,171293,20.50,1.70,-1.25
23-July-2020,50.20,50.35,49.50,50.00,49.901139187247453698,629835,1350,31429484.00,177277,28.15,0.85,-0.20
22-July-2020,49.00,51.45,48.55,50.00,50.130627819263632202,1634292,2981,81928084.00,252972,15.48,2.90,1.00
21-July-2020,49.10,49.50,48.55,48.85,48.885412373994702965,846889,1358,41400518.00,174340,20.59,0.95,-0.25
20-July-2020,49.60,49.95,48.75,49.05,49.276801833379202431,1155462,3471,56937472.00,346928,30.02,1.20,-0.55
17-July-2020,47.80,49.50,47.25,49.30,48.501669922550513904,2096205,3572,101669443.00,393859,18.79,2.25,1.50
16-July-2020,47.65,47.65,46.00,46.65,46.657758788745207615,1231120,1875,57441300.00,329428,26.76,1.65,-1.00
15-July-2020,48.15,48.85,46.90,47.10,47.810187307540922877,863820,1650,41299396.00,201366,23.31,1.95,-1.05
14-July-2020,48.95,49.05,47.00,48.15,47.902870666242695621,1534696,2878,73516344.00,421596,27.47,2.05,-0.80
13-July-2020,51.00,51.00,49.15,49.60,50.159934144763920738,1496616,5013,75070160.00,578670,38.67,1.85,-1.40
10-July-2020,50.20,52.45,49.65,50.35,50.900784769437279211,3661585,12165,186377550.00,922633,25.20,2.80,0.15
9-July-2020,52.25,53.20,52.15,52.55,52.655890164927275937,1053434,2272,55469505.00,362076,34.37,1.05,0.30
8-July-2020,51.35,52.65,50.70,52.15,51.914272101235570330,3263675,7388,169431312.00,1046842,32.08,1.95,0.80
7-July-2020,50.50,51.20,50.10,50.90,50.694480008735416474,2500167,6255,126744666.00,745172,29.80,1.10,0.40
6-July-2020,50.90,50.90,49.95,50.40,50.389344013001516011,2564624,6982,129229721.00,765928,29.87,0.95,-0.50
3-July-2020,50.70,51.15,49.50,49.95,50.350876000280303355,4780535,11192,240704125.00,1121555,23.46,1.65,-0.75
2-July-2020,46.95,50.60,45.80,49.85,48.559977490557840182,5878422,11380,285456040.00,1117858,19.02,4.80,2.90
1-July-2020,44.90,46.60,44.05,46.00,45.190036047693871892,1601212,4761,72358828.00,455140,28.42,2.55,1.10
30-June-2020,45.10,45.80,44.15,44.90,44.964728360796517591,1485868,2798,66811651.00,152750,10.28,1.65,-0.20
29-June-2020,46.75,47.20,44.50,44.75,45.811309558886594593,1713913,2989,78516599.00,376643,21.98,2.70,-2.00
26-June-2020,44.25,47.35,44.25,46.35,46.267727268450566406,3401088,5144,157360612.00,559269,16.44,3.10,2.10
25-June-2020,43.00,44.60,43.00,43.90,43.984734730266370827,3192279,5768,140411545.00,881805,27.62,1.60,0.90
24-June-2020,44.65,44.65,42.80,43.30,43.906442312431033239,4727821,7089,207581800.00,1794878,37.96,1.85,-1.35
23-June-2020,43.90,44.95,42.85,44.65,44.166902478733658502,1791681,3196,79133000.00,467579,26.10,2.10,0.75
22-June-2020,43.40,43.85,43.00,43.55,43.527110687404214253,1881804,5073,81909491.00,836530,44.45,0.85,0.15
19-June-2020,43.20,43.90,42.85,43.25,43.456397862795690061,1407259,2431,61154407.00,287150,20.40,1.05,0.05
18-June-2020,41.20,43.35,41.10,42.90,42.585413202262347995,3261744,6953,138902716.00,1377419,42.23,2.25,1.70
17-June-2020,40.80,42.20,40.20,41.35,41.433205560873724027,2687851,5752,111366283.00,1238236,46.07,2.00,0.55
16-June-2020,43.85,43.85,40.25,41.05,41.595926432083231854,2767402,3701,115112650.00,1354248,48.94,3.60,-2.80
15-June-2020,42.35,43.00,41.75,42.40,42.496899199750898055,2196691,4736,93352556.00,857909,39.05,1.25,0.05
12-June-2020,39.00,42.10,38.00,41.75,41.025396038055402875,2237790,3648,91806221.00,393782,17.60,4.10,2.75
11-June-2020,42.80,42.80,40.90,41.10,41.848052819594592614,1364948,2402,57120416.00,364285,26.69,1.90,-1.70
10-June-2020,42.80,43.50,42.55,42.85,42.937062726305954887,1161315,1805,49863455.00,255468,22.00,0.95,0.05
9-June-2020,43.50,43.65,42.25,42.80,43.004867484664227654,1486394,2968,63922177.00,287405,19.34,1.40,-0.70
8-June-2020,44.55,44.80,42.40,42.70,43.499403433639620850,2261274,4999,98364070.00,595519,26.34,2.40,-1.85
5-June-2020,44.10,44.30,42.80,43.95,43.674276759400958306,2992780,5501,130707502.00,624421,20.86,1.50,-0.15
4-June-2020,40.85,43.15,40.30,42.50,41.758907883758498872,2816550,5133,117616052.00,584239,20.74,2.85,1.65
3-June-2020,43.50,43.75,41.10,41.80,42.775939487236604135,3016752,6327,129044401.00,782873,25.95,2.65,-1.70
